day,minute,order_id,courier_id,regime,pickup_dist_km,order_dist_km,tw_end,delivered_predicted,delivered_actual,slack_min,noise_min,on_time,on_time_8b,method
7,742,51150,637.0,1,0.105,0.23,772,767.11,769.6,2.4,2.5,1,1,astar_regime
7,742,125362,1593.0,1,0.538,1.246,772,771.98,777.91,-5.91,5.92,0,1,astar_regime
7,742,197528,388.0,1,0.098,0.394,774,766.73,769.2,4.8,2.46,1,1,astar_regime
7,744,454006,1880.0,1,0.171,0.333,774,765.61,765.61,8.39,0.0,1,1,astar_regime
7,744,354145,1538.0,1,0.583,1.13,773,772.63,776.76,-3.76,4.12,0,1,astar_regime
7,744,343090,1282.0,1,0.457,1.296,774,772.9,773.94,0.06,1.04,1,1,astar_regime
7,744,340237,780.0,1,1.192,0.475,774,767.06,775.15,-1.15,8.09,0,1,astar_regime
7,744,82647,1328.0,1,1.112,1.113,773,771.83,771.83,1.17,0.0,1,1,astar_regime
7,744,258867,2106.0,1,1.058,0.984,773,771.49,772.17,0.83,0.68,1,1,astar_regime
7,744,253111,1724.0,1,0.728,0.702,774,769.78,778.26,-4.26,8.48,0,1,astar_regime
7,744,334695,2252.0,1,0.333,0.353,773,763.5,763.5,9.5,0.0,1,1,astar_regime
7,744,469768,1556.0,1,0.535,0.033,775,767.35,776.38,-1.38,9.03,0,1,astar_regime
7,744,348554,849.0,1,0.714,1.285,788,781.19,792.18,-4.18,11.0,0,1,astar_regime
7,744,456571,1233.0,1,0.017,2.583,780,776.56,778.99,1.01,2.42,1,1,astar_regime
7,744,12636,139.0,1,0.208,0.64,777,773.67,773.67,3.33,0.0,1,1,astar_regime
7,746,318131,1746.0,1,0.592,0.927,777,773.9,773.9,3.1,0.0,1,1,astar_regime
7,746,368023,2039.0,1,0.205,1.196,776,769.3,770.5,5.5,1.2,1,1,astar_regime
7,746,542705,1963.0,1,1.491,1.272,776,775.1,781.68,-5.68,6.58,0,1,astar_regime
7,748,527036,2854.0,1,0.382,0.93,779,776.48,789.84,-10.84,13.36,0,0,astar_regime
7,748,331995,3278.0,1,1.002,0.952,778,772.42,783.5,-5.5,11.08,0,1,astar_regime
7,748,79490,2514.0,1,0.655,0.71,778,773.87,773.87,4.13,0.0,1,1,astar_regime
7,748,170888,4770.0,1,0.723,1.916,781,780.18,780.18,0.82,0.0,1,1,astar_regime
7,750,356939,2082.0,1,0.171,0.159,779,760.25,760.25,18.75,0.0,1,1,astar_regime
7,750,158729,2149.0,1,1.08,1.451,779,777.53,777.53,1.47,0.0,1,1,astar_regime
7,750,309855,1299.0,1,0.931,0.922,779,772.74,772.74,6.26,0.0,1,1,astar_regime
7,750,334700,958.0,1,0.432,1.616,779,774.28,774.28,4.72,0.0,1,1,astar_regime
7,750,416703,3345.0,1,1.181,2.62,789,787.62,790.26,-1.26,2.64,0,1,astar_regime
7,750,435356,3395.0,1,0.335,0.839,788,767.79,767.79,20.21,0.0,1,1,astar_regime
7,750,298535,1123.0,1,0.086,0.668,780,774.14,774.14,5.86,0.0,1,1,astar_regime
7,750,487946,939.0,1,0.172,0.174,780,766.98,766.98,13.02,0.0,1,1,astar_regime
7,750,281742,1401.0,1,0.672,0.957,780,777.86,780.64,-0.64,2.78,0,1,astar_regime
7,752,203452,1601.0,1,0.653,1.485,778,774.32,782.59,-4.59,8.27,0,1,astar_regime
7,752,373546,2677.0,1,1.214,1.218,782,777.49,778.85,3.15,1.36,1,1,astar_regime
7,752,408727,2431.0,1,1.111,1.714,781,780.85,783.65,-2.65,2.8,0,1,astar_regime
7,752,273114,1225.0,1,0.337,1.953,787,782.83,783.18,3.82,0.35,1,1,astar_regime
7,752,373548,488.0,1,0.189,0.141,782,769.49,769.85,12.15,0.36,1,1,astar_regime
7,752,376284,3384.0,1,1.145,1.6,782,779.57,785.7,-3.7,6.12,0,1,astar_regime
7,752,498330,4228.0,1,0.925,0.839,782,772.15,775.85,6.15,3.7,1,1,astar_regime
7,754,281744,828.0,1,0.048,1.063,783,773.22,773.22,9.78,0.0,1,1,astar_regime
7,754,238637,3241.0,1,0.382,0.722,783,769.4,778.26,4.74,8.86,1,1,astar_regime
7,754,63675,1240.0,1,0.288,1.248,785,780.84,780.84,4.16,0.0,1,1,astar_regime
7,756,212411,2150.0,1,0.4,2.091,782,781.35,781.35,0.65,0.0,1,1,astar_regime
7,756,209466,3309.0,1,0.75,1.118,785,780.82,781.01,3.99,0.19,1,1,astar_regime
7,756,301403,5.0,1,0.151,0.088,785,767.0,770.91,14.09,3.92,1,1,astar_regime
7,756,529724,2252.0,1,0.415,1.753,791,786.09,786.09,4.91,0.0,1,1,astar_regime
7,756,128413,1947.0,1,0.27,1.127,786,783.63,783.63,2.37,0.0,1,1,astar_regime
7,756,292953,3395.0,1,0.217,0.545,786,778.33,786.02,-0.02,7.69,0,1,astar_regime
7,756,389783,3393.0,1,0.108,0.845,790,780.8,786.05,3.95,5.24,1,1,astar_regime
7,756,480292,607.0,1,0.317,1.346,786,782.61,788.09,-2.09,5.48,0,1,astar_regime
7,758,503617,2426.0,1,0.665,1.88,785,783.81,790.9,-5.9,7.09,0,1,astar_regime
7,758,459238,2191.0,1,0.112,0.645,787,780.02,780.02,6.98,0.0,1,1,astar_regime
7,758,253115,745.0,1,0.761,1.629,787,782.49,782.66,4.34,0.18,1,1,astar_regime
7,758,134548,2258.0,1,0.557,1.695,790,781.93,781.93,8.07,0.0,1,1,astar_regime
7,758,238643,501.0,1,0.795,1.667,787,783.1,790.71,-3.71,7.61,0,1,astar_regime
7,758,35047,3241.0,1,0.32,0.406,788,779.63,779.63,8.37,0.0,1,1,astar_regime
7,758,57432,830.0,1,0.716,2.406,793,790.1,790.1,2.9,0.0,1,1,astar_regime
7,758,480295,1538.0,1,0.158,0.591,788,783.06,783.06,4.94,0.0,1,1,astar_regime
7,760,487953,537.0,1,0.605,0.678,789,779.24,789.41,-0.41,10.16,0,1,astar_regime
7,760,464481,272.0,1,0.082,0.713,789,771.99,780.02,8.98,8.03,1,1,astar_regime
7,760,424728,4228.0,1,0.194,0.978,789,786.19,786.19,2.81,0.0,1,1,astar_regime
7,760,343097,2717.0,1,0.354,1.545,789,784.68,784.68,4.32,0.0,1,1,astar_regime
7,760,351312,1880.0,1,0.377,0.85,789,780.13,780.13,8.87,0.0,1,1,astar_regime
7,760,292956,2771.0,1,0.826,0.93,789,779.9,779.9,9.1,0.0,1,1,astar_regime
7,760,179955,2020.0,1,0.662,0.728,789,780.98,780.98,8.02,0.0,1,1,astar_regime
7,760,95092,544.0,1,0.523,0.397,789,782.46,790.45,-1.45,7.99,0,1,astar_regime
7,760,48018,637.0,1,0.063,1.265,789,782.49,782.49,6.51,0.0,1,1,astar_regime
7,760,304171,2825.0,1,1.03,2.376,794,793.79,801.3,-7.3,7.52,0,1,astar_regime
7,760,152763,488.0,1,0.267,1.542,790,788.99,789.0,1.0,0.01,1,1,astar_regime
7,760,191678,2002.0,1,0.524,0.088,790,780.88,795.72,-5.72,14.84,0,1,astar_regime
7,760,191680,1771.0,1,0.24,0.267,790,775.41,785.43,4.57,10.01,1,1,astar_regime
7,760,340244,228.0,1,0.613,1.526,790,782.34,789.53,0.47,7.19,1,1,astar_regime
7,760,550418,214.0,1,0.578,1.036,790,777.84,777.84,12.16,0.0,1,1,astar_regime
7,762,362519,3347.0,1,0.576,2.333,791,790.93,803.32,-12.32,12.38,0,0,astar_regime
7,762,469778,5.0,1,0.371,1.948,798,790.88,790.88,7.12,0.0,1,1,astar_regime
7,762,498338,820.0,1,0.452,0.574,798,774.79,776.65,21.35,1.86,1,1,astar_regime
7,762,318137,416.0,1,0.426,2.077,798,787.45,787.45,10.55,0.0,1,1,astar_regime
7,762,215441,1204.0,1,1.033,0.84,792,782.06,782.06,9.94,0.0,1,1,astar_regime
7,762,149678,3725.0,1,0.477,1.13,792,787.39,790.21,1.79,2.81,1,1,astar_regime
7,762,131543,489.0,1,0.737,0.989,792,785.4,793.7,-1.7,8.3,0,1,astar_regime
7,762,9397,2914.0,1,1.097,0.445,792,779.21,782.74,9.26,3.53,1,1,astar_regime
7,764,255966,1123.0,1,0.224,0.486,793,784.23,784.23,8.77,0.0,1,1,astar_regime
7,764,309869,139.0,1,0.282,0.601,793,785.24,794.4,-1.4,9.17,0,1,astar_regime
7,764,485419,1931.0,1,1.158,0.919,793,785.8,785.8,7.2,0.0,1,1,astar_regime
7,764,2949,2082.0,1,0.206,0.738,794,776.1,776.1,17.9,0.0,1,1,astar_regime
7,764,227035,2761.0,1,1.005,1.254,795,787.37,790.66,4.34,3.29,1,1,astar_regime
7,766,469780,3524.0,1,0.502,0.506,796,784.54,798.18,-2.18,13.63,0,1,astar_regime
7,766,414056,1601.0,1,0.465,0.176,796,783.82,784.05,11.95,0.24,1,1,astar_regime
7,766,354156,2662.0,1,0.175,1.122,796,781.12,789.46,6.54,8.34,1,1,astar_regime
7,766,334711,996.0,1,0.773,1.496,796,790.07,790.07,5.93,0.0,1,1,astar_regime
7,766,203457,2466.0,1,1.004,1.335,800,790.04,805.75,-5.75,15.71,0,1,astar_regime
7,766,155764,607.0,1,0.107,0.1,796,788.38,793.42,2.58,5.04,1,1,astar_regime
7,766,140631,1674.0,1,0.223,0.256,797,779.34,785.8,11.2,6.46,1,1,astar_regime
7,768,41450,388.0,1,0.929,0.738,797,786.29,786.29,10.71,0.0,1,1,astar_regime
7,768,304174,637.0,1,0.172,0.176,797,789.48,789.48,7.52,0.0,1,1,astar_regime
7,768,320978,1556.0,1,0.059,1.201,797,782.8,782.8,14.2,0.0,1,1,astar_regime
7,768,348565,1771.0,1,0.447,0.317,798,785.96,785.96,12.04,0.0,1,1,astar_regime
7,768,440744,939.0,1,0.682,1.37,802,789.58,789.58,12.42,0.0,1,1,astar_regime
7,768,467190,780.0,1,0.436,0.939,797,783.78,783.78,13.22,0.0,1,1,astar_regime
7,768,519160,1329.0,1,0.497,0.574,799,781.18,794.52,4.48,13.34,1,1,astar_regime
7,768,454021,3384.0,1,0.251,0.891,798,793.36,793.36,4.64,0.0,1,1,astar_regime
7,768,345852,2141.0,1,0.347,0.644,798,780.5,782.54,15.46,2.04,1,1,astar_regime
7,770,91930,1724.0,1,0.713,0.963,799,788.37,789.85,9.15,1.48,1,1,astar_regime
7,770,438039,2039.0,1,0.371,1.623,800,791.09,791.85,8.15,0.76,1,1,astar_regime
7,770,500969,529.0,1,0.289,1.231,799,787.03,798.79,0.21,11.77,1,1,astar_regime
7,770,563251,1880.0,1,0.336,0.857,799,794.36,798.14,0.86,3.78,1,1,astar_regime
7,770,191690,2144.0,1,0.49,1.028,800,787.01,795.86,4.14,8.85,1,1,astar_regime
7,772,95103,1963.0,1,0.052,0.862,802,786.94,794.69,7.31,7.75,1,1,astar_regime
7,772,110320,1593.0,1,0.476,0.75,802,786.51,786.51,15.49,0.0,1,1,astar_regime
7,772,312728,226.0,1,0.833,2.254,806,802.46,802.46,3.54,0.0,1,1,astar_regime
7,772,550422,1556.0,1,0.052,1.744,806,802.19,807.37,-1.37,5.17,0,1,astar_regime
7,772,498340,2150.0,1,0.335,0.328,802,791.03,791.03,10.97,0.0,1,1,astar_regime
7,772,432645,2106.0,1,0.978,1.706,802,799.0,804.5,-2.5,5.5,0,1,astar_regime
7,772,414060,780.0,1,0.397,0.566,803,796.04,809.79,-6.79,13.75,0,1,astar_regime
7,772,143689,529.0,1,0.14,0.468,802,796.24,796.24,5.76,0.0,1,1,astar_regime
7,772,232775,2020.0,1,0.481,0.661,802,794.77,794.77,7.23,0.0,1,1,astar_regime
7,772,155768,3241.0,1,0.416,1.892,807,803.41,804.32,2.68,0.91,1,1,astar_regime
7,772,340252,1282.0,1,0.434,1.565,802,794.03,794.03,7.97,0.0,1,1,astar_regime
7,774,343105,1746.0,1,0.763,1.679,805,798.93,798.93,6.07,0.0,1,1,astar_regime
7,774,454023,2677.0,1,0.33,1.647,803,798.44,798.44,4.56,0.0,1,1,astar_regime
7,774,365339,1674.0,1,0.291,0.91,808,793.63,798.9,9.1,5.26,1,1,astar_regime
7,774,356950,272.0,1,0.785,0.983,803,793.16,793.16,9.84,0.0,1,1,astar_regime
7,774,337435,2170.0,1,0.162,0.233,803,781.38,791.98,11.02,10.6,1,1,astar_regime
7,774,131551,828.0,1,0.594,0.346,803,786.06,786.06,16.94,0.0,1,1,astar_regime
7,774,218364,2514.0,1,0.706,1.282,803,795.04,799.19,3.81,4.16,1,1,astar_regime
7,774,212424,537.0,1,0.699,0.319,803,791.97,791.97,11.03,0.0,1,1,astar_regime
7,774,212422,1328.0,1,0.325,1.037,803,789.67,792.38,10.62,2.71,1,1,astar_regime
7,774,241619,1299.0,1,0.181,0.971,803,787.87,793.24,9.76,5.37,1,1,astar_regime
7,774,131552,228.0,1,0.552,0.226,804,793.01,793.01,10.99,0.0,1,1,astar_regime
7,774,281759,958.0,1,0.31,1.448,804,793.34,793.34,10.66,0.0,1,1,astar_regime
7,774,381580,2015.0,1,0.831,0.318,804,787.85,796.87,7.13,9.03,1,1,astar_regime
7,774,387055,114.0,1,0.135,0.128,804,780.25,781.14,22.86,0.89,1,1,astar_regime
7,774,421998,820.0,1,0.085,0.027,804,779.75,791.57,12.43,11.81,1,1,astar_regime
7,776,487964,1329.0,1,0.521,0.185,805,791.23,791.23,13.77,0.0,1,1,astar_regime
7,776,427311,3278.0,1,0.572,1.089,805,794.24,799.12,5.88,4.88,1,1,astar_regime
7,776,91935,3347.0,1,0.129,0.363,806,799.16,799.16,6.84,0.0,1,1,astar_regime
7,776,359708,2825.0,1,0.071,0.154,805,799.71,799.71,5.29,0.0,1,1,astar_regime
7,776,57440,3315.0,1,0.189,1.545,806,794.87,803.21,2.79,8.34,1,1,astar_regime
7,776,134560,1233.0,1,0.077,2.306,812,800.99,803.02,8.98,2.02,1,1,astar_regime
7,776,555590,2854.0,1,0.815,1.672,806,801.8,819.9,-13.9,18.11,0,0,astar_regime
7,778,461861,2149.0,1,1.315,0.659,808,798.92,810.76,-2.76,11.84,0,1,astar_regime
7,778,493184,1401.0,1,0.975,1.824,807,806.0,824.78,-17.78,18.79,0,0,astar_regime
7,778,521830,849.0,1,0.158,0.917,807,794.4,794.4,12.6,0.0,1,1,astar_regime
7,778,320982,3309.0,1,0.291,1.744,807,802.26,802.26,4.74,0.0,1,1,astar_regime
7,778,191692,607.0,1,0.058,1.716,812,807.58,821.42,-9.42,13.83,0,0,astar_regime
7,778,66860,2258.0,1,0.675,1.083,808,801.0,804.25,3.75,3.25,1,1,astar_regime
7,778,278909,2082.0,1,1.012,1.319,807,801.98,806.19,0.81,4.21,1,1,astar_regime
7,778,125382,214.0,1,0.374,0.246,808,787.32,788.67,19.33,1.35,1,1,astar_regime
7,778,340256,2170.0,1,0.097,1.264,808,797.04,797.04,10.96,0.0,1,1,astar_regime
7,778,373558,820.0,1,0.058,0.343,808,787.19,792.2,15.8,5.01,1,1,astar_regime
7,778,384290,958.0,1,0.165,0.709,808,804.83,804.83,3.17,0.0,1,1,astar_regime
7,778,524454,2191.0,1,0.724,1.53,808,803.33,803.33,4.67,0.0,1,1,astar_regime
7,780,281761,2426.0,2,0.079,0.493,809,792.72,800.55,8.45,7.83,1,1,astar_regime
7,780,503635,2771.0,2,0.992,0.991,809,801.0,801.0,8.0,0.0,1,1,astar_regime
7,780,318147,3395.0,2,0.2,0.224,810,787.64,789.05,20.95,1.41,1,1,astar_regime
7,780,35054,2914.0,2,0.611,0.134,810,790.39,790.39,19.61,0.0,1,1,astar_regime
7,780,176877,416.0,2,0.132,1.41,810,804.68,804.68,5.32,0.0,1,1,astar_regime
7,780,203465,501.0,2,0.651,0.659,811,798.33,800.0,11.0,1.67,1,1,astar_regime
7,782,221280,2002.0,2,0.045,2.047,807,803.93,803.93,3.07,0.0,1,1,astar_regime
7,782,329195,987.0,2,0.355,0.383,811,800.17,801.04,9.96,0.87,1,1,astar_regime
7,782,152772,3395.0,2,0.2,0.565,812,798.19,800.04,11.96,1.85,1,1,astar_regime
7,782,113390,1771.0,2,0.267,2.761,817,815.91,815.99,1.01,0.07,1,1,astar_regime
7,784,6179,1601.0,2,0.178,0.922,813,797.43,797.43,15.57,0.0,1,1,astar_regime
7,784,76268,1240.0,2,1.164,0.773,813,804.61,807.73,5.27,3.13,1,1,astar_regime
7,784,76269,1538.0,2,0.549,0.639,813,798.18,798.18,14.82,0.0,1,1,astar_regime
7,784,88837,544.0,2,0.162,2.17,814,807.99,811.56,2.44,3.57,1,1,astar_regime
7,784,511458,214.0,2,0.378,0.513,813,798.95,798.95,14.05,0.0,1,1,astar_regime
7,784,519167,2662.0,2,0.706,2.039,818,811.53,813.87,4.13,2.34,1,1,astar_regime
7,784,537655,1204.0,2,0.805,1.081,814,804.17,804.74,9.26,0.58,1,1,astar_regime
7,784,173889,1947.0,2,0.816,0.304,814,797.6,799.53,14.47,1.93,1,1,astar_regime
7,784,416718,745.0,2,0.233,2.363,819,810.25,814.64,4.36,4.39,1,1,astar_regime
7,784,51171,828.0,2,0.125,0.805,814,798.03,798.03,15.97,0.0,1,1,astar_regime
7,784,113392,488.0,2,0.103,0.847,814,801.14,802.81,11.19,1.68,1,1,astar_regime
7,786,48028,1123.0,2,0.214,0.783,815,798.55,799.42,15.58,0.88,1,1,astar_regime
7,786,334717,2717.0,2,0.291,0.102,816,793.37,798.75,17.25,5.37,1,1,astar_regime
7,786,345859,3725.0,2,0.18,0.869,816,800.38,802.58,13.42,2.19,1,1,astar_regime
7,786,467195,1593.0,2,0.476,0.549,815,799.29,803.67,11.33,4.38,1,1,astar_regime
7,786,334719,114.0,2,0.152,0.515,816,795.72,795.72,20.28,0.0,1,1,astar_regime
7,788,155770,2252.0,2,0.431,0.291,818,798.18,798.18,19.82,0.0,1,1,astar_regime
7,788,454026,2144.0,2,0.172,1.198,818,803.74,803.74,14.26,0.0,1,1,astar_regime
7,788,480304,1299.0,2,0.9,0.947,818,807.83,807.83,10.17,0.0,1,1,astar_regime
7,788,438046,2431.0,2,0.303,1.127,818,804.25,806.14,11.86,1.88,1,1,astar_regime
7,788,170902,388.0,2,0.742,1.353,818,809.96,813.21,4.79,3.26,1,1,astar_regime
7,788,315495,3524.0,2,0.354,0.175,818,796.53,796.53,21.47,0.0,1,1,astar_regime
7,788,91944,139.0,2,0.589,1.069,818,806.21,809.23,8.77,3.01,1,1,astar_regime
7,788,422006,2717.0,2,0.221,2.277,828,818.78,818.78,9.22,0.0,1,1,astar_regime
7,790,281768,637.0,2,0.241,2.141,820,814.42,820.34,-0.34,5.92,0,1,astar_regime
7,790,376305,1931.0,2,0.99,0.137,820,803.66,804.6,15.4,0.94,1,1,astar_regime
7,790,113396,1724.0,2,0.929,0.234,821,803.97,803.97,17.03,0.0,1,1,astar_regime
7,790,203472,939.0,2,0.648,1.57,820,813.01,813.01,6.99,0.0,1,1,astar_regime
7,792,292970,2150.0,2,0.29,1.843,826,814.28,814.28,11.72,0.0,1,1,astar_regime
7,792,241624,5.0,2,0.498,2.329,821,820.23,821.82,-0.82,1.59,0,1,astar_regime
7,792,173891,2039.0,2,0.312,2.362,831,818.92,822.12,8.88,3.2,1,1,astar_regime
7,792,76274,2015.0,2,0.356,2.51,826,820.57,820.64,5.36,0.07,1,1,astar_regime
7,792,185842,2466.0,2,0.114,0.335,822,799.85,799.85,22.15,0.0,1,1,astar_regime
7,792,537659,996.0,2,0.657,0.757,822,808.12,811.2,10.8,3.08,1,1,astar_regime
7,792,359715,2170.0,2,0.079,1.456,822,814.2,814.98,7.02,0.78,1,1,astar_regime
7,792,475075,1328.0,2,0.567,1.895,827,817.11,817.11,9.89,0.0,1,1,astar_regime
7,792,477679,1963.0,2,0.109,1.18,822,807.05,807.05,14.95,0.0,1,1,astar_regime
7,792,490594,1329.0,2,0.647,1.212,822,811.93,815.94,6.06,4.0,1,1,astar_regime
7,794,446016,214.0,2,0.149,1.831,828,819.93,820.03,7.97,0.1,1,1,astar_regime
7,794,255981,228.0,2,0.363,1.91,824,817.48,817.69,6.31,0.21,1,1,astar_regime
7,794,140648,4228.0,2,0.504,0.547,824,807.01,807.83,16.17,0.81,1,1,astar_regime
7,794,194622,2426.0,2,0.215,1.122,824,809.46,810.43,13.57,0.98,1,1,astar_regime
7,794,264587,607.0,2,0.1,0.372,825,815.63,818.62,6.38,2.99,1,1,astar_regime
7,794,424739,830.0,2,0.172,0.599,824,804.61,804.61,19.39,0.0,1,1,astar_regime
7,794,485422,537.0,2,0.311,2.297,829,820.36,826.1,2.9,5.74,1,1,astar_regime
7,796,35062,3241.0,2,0.265,0.905,826,817.44,819.79,6.21,2.36,1,1,astar_regime
7,796,191699,1880.0,2,0.458,0.607,826,809.13,813.55,12.45,4.43,1,1,astar_regime
7,796,348573,2002.0,2,0.045,1.588,825,821.93,821.96,3.04,0.03,1,1,astar_regime
7,796,422010,2020.0,2,0.121,0.635,825,806.48,809.36,15.64,2.88,1,1,astar_regime
7,796,537661,3278.0,2,1.027,1.303,826,819.97,824.08,1.92,4.11,1,1,astar_regime
7,796,229922,2761.0,2,0.425,1.487,826,816.39,816.39,9.61,0.0,1,1,astar_regime
7,796,137608,3315.0,2,0.192,0.173,826,803.13,804.43,21.57,1.29,1,1,astar_regime
7,796,161887,489.0,2,0.976,1.713,826,823.05,825.71,0.29,2.66,1,1,astar_regime
7,798,397932,1601.0,2,1.1,1.146,827,821.25,821.25,5.75,0.0,1,1,astar_regime
7,798,408747,1282.0,2,0.217,1.831,827,819.55,822.63,4.37,3.08,1,1,astar_regime
7,798,524464,745.0,2,0.066,0.061,827,815.34,815.34,11.66,0.0,1,1,astar_regime
7,798,535006,114.0,2,1.114,0.788,835,818.31,818.31,16.69,0.0,1,1,astar_regime
7,798,438049,3384.0,2,1.075,0.973,828,819.56,823.5,4.5,3.95,1,1,astar_regime
7,798,381588,3524.0,2,0.108,0.574,828,807.85,807.85,20.15,0.0,1,1,astar_regime
7,800,287412,2825.0,2,0.541,1.448,829,821.05,821.68,7.32,0.64,1,1,astar_regime
7,800,194624,2514.0,2,0.077,0.962,829,812.91,812.91,16.09,0.0,1,1,astar_regime
7,802,70004,637.0,2,0.176,1.42,836,832.1,834.26,1.74,2.16,1,1,astar_regime
7,802,343113,2914.0,2,0.426,1.144,831,819.46,819.46,11.54,0.0,1,1,astar_regime
7,802,408749,780.0,2,0.081,0.216,831,808.54,808.54,22.46,0.0,1,1,astar_regime
7,802,506220,529.0,2,0.017,0.359,831,809.22,809.22,21.78,0.0,1,1,astar_regime
7,802,550432,1233.0,2,0.228,0.449,831,811.8,816.19,14.81,4.38,1,1,astar_regime
7,802,51175,1746.0,2,0.665,1.224,832,822.19,822.24,9.76,0.05,1,1,astar_regime
7,802,131560,1538.0,2,0.576,1.617,832,824.8,828.77,3.23,3.98,1,1,astar_regime
7,802,212442,2149.0,2,0.635,2.439,842,832.35,832.35,9.65,0.0,1,1,astar_regime
7,802,506221,501.0,2,0.619,1.78,836,826.56,826.56,9.44,0.0,1,1,astar_regime
7,804,519173,2466.0,2,0.26,0.715,835,816.35,820.3,14.7,3.95,1,1,astar_regime
7,804,459258,1724.0,2,0.155,2.629,838,831.86,831.86,6.14,0.0,1,1,astar_regime
7,804,443406,272.0,2,0.104,2.082,833,826.74,830.64,2.36,3.9,1,1,astar_regime
7,804,416726,1556.0,2,0.156,0.633,834,814.76,816.88,17.12,2.12,1,1,astar_regime
7,804,185847,4770.0,2,0.327,2.023,839,828.14,833.03,5.97,4.89,1,1,astar_regime
7,804,287415,828.0,2,0.982,0.682,834,822.26,822.26,11.74,0.0,1,1,astar_regime
7,804,273127,1947.0,2,0.104,0.817,833,815.89,816.78,16.22,0.89,1,1,astar_regime
7,804,392475,1931.0,2,0.046,2.088,833,826.29,827.21,5.79,0.92,1,1,astar_regime
7,804,140653,3347.0,2,0.144,0.614,834,814.5,818.69,15.31,4.19,1,1,astar_regime
7,806,301424,416.0,2,0.163,0.854,836,818.72,818.72,17.28,0.0,1,1,astar_regime
7,806,461868,2252.0,2,0.294,1.556,835,825.85,825.85,9.15,0.0,1,1,astar_regime
7,806,22309,958.0,2,0.688,1.212,836,826.28,826.28,9.72,0.0,1,1,astar_regime
7,806,301425,3309.0,2,0.878,1.537,836,830.7,830.7,5.3,0.0,1,1,astar_regime
7,806,9420,3315.0,2,0.273,1.222,836,822.82,824.2,11.8,1.38,1,1,astar_regime
7,806,182937,2431.0,2,0.296,1.243,836,823.19,827.99,8.01,4.8,1,1,astar_regime
7,808,152781,849.0,2,0.424,0.066,837,816.2,819.18,17.82,2.98,1,1,astar_regime
7,808,493193,544.0,2,0.039,1.426,837,824.56,824.56,12.44,0.0,1,1,astar_regime
7,808,9422,139.0,2,0.534,1.631,838,830.56,836.06,1.94,5.5,1,1,astar_regime
7,808,446021,2717.0,2,0.1,0.128,839,824.74,831.56,7.44,6.82,1,1,astar_regime
7,808,532331,2020.0,2,0.393,0.61,838,820.6,820.6,17.4,0.0,1,1,astar_regime
7,810,6189,1593.0,2,0.109,0.247,839,817.05,817.65,21.35,0.6,1,1,astar_regime
7,810,51178,4228.0,2,0.402,0.35,839,820.45,820.99,18.01,0.55,1,1,astar_regime
7,810,408751,1240.0,2,0.816,0.722,839,827.19,829.31,9.69,2.13,1,1,astar_regime
7,810,535009,488.0,2,0.949,1.06,839,831.22,835.99,3.01,4.76,1,1,astar_regime
7,810,38234,529.0,2,0.269,0.365,840,819.44,825.25,14.75,5.82,1,1,astar_regime
7,810,182938,1123.0,2,0.043,1.537,840,827.54,827.54,12.46,0.0,1,1,astar_regime
7,810,334729,1880.0,2,0.171,1.091,840,824.82,824.82,15.18,0.0,1,1,astar_regime
7,812,521846,2150.0,2,0.396,1.537,841,834.84,839.43,1.57,4.58,1,1,astar_regime
7,812,498350,996.0,2,0.768,1.763,841,837.7,837.7,3.3,0.0,1,1,astar_regime
7,812,485431,2106.0,2,0.109,1.505,843,829.83,830.32,12.68,0.48,1,1,astar_regime
7,812,500985,2191.0,2,0.035,2.527,852,837.96,837.96,14.04,0.0,1,1,astar_regime
7,812,267433,1401.0,2,1.041,0.835,842,832.08,834.84,7.16,2.76,1,1,astar_regime
7,812,179977,1233.0,2,0.541,1.148,841,830.48,832.62,8.38,2.14,1,1,astar_regime
7,812,91957,2771.0,2,0.204,2.203,846,836.63,836.63,9.37,0.0,1,1,astar_regime
7,812,292978,820.0,2,0.272,0.522,841,822.8,824.29,16.71,1.49,1,1,astar_regime
7,812,63700,416.0,2,0.204,0.704,842,830.5,832.28,9.72,1.78,1,1,astar_regime
7,812,161890,780.0,2,0.232,2.612,847,840.38,843.86,3.14,3.48,1,1,astar_regime
7,812,337449,1931.0,2,0.046,0.158,842,832.04,837.6,4.4,5.56,1,1,astar_regime
7,814,15790,3524.0,2,0.097,0.858,844,826.19,828.66,15.34,2.47,1,1,astar_regime
7,814,255990,2514.0,2,0.713,0.16,843,825.48,825.84,17.16,0.36,1,1,astar_regime
7,814,511470,987.0,2,0.473,1.505,851,834.96,834.96,16.04,0.0,1,1,astar_regime
7,814,295790,228.0,2,0.277,1.687,845,838.32,840.22,4.78,1.9,1,1,astar_regime
7,814,270264,388.0,2,0.245,0.858,844,827.46,827.46,16.54,0.0,1,1,astar_regime
7,816,516656,1771.0,2,0.621,0.564,846,830.15,832.74,13.26,2.58,1,1,astar_regime
7,816,529746,2039.0,2,0.263,1.247,845,835.86,835.86,9.14,0.0,1,1,astar_regime
7,816,542723,1299.0,2,0.638,0.248,845,827.6,827.85,17.15,0.25,1,1,astar_regime
7,816,101320,1947.0,2,0.462,0.333,846,826.82,830.46,15.54,3.65,1,1,astar_regime
7,816,119376,3347.0,2,0.442,1.616,847,837.64,837.64,9.36,0.0,1,1,astar_regime
